id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,business_hours,attributes,price
Dw2s_ZELFAH0v6KNB-hpmw,wow-tikka-boston-2,Wow Tikka,https://s3-media1.fl.yelpcdn.com/bphoto/ASKHAgZcX6btQee9Su_rbw/o.jpg,False,https://www.yelp.com/biz/wow-tikka-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,89,"[{'alias': 'indpak', 'title': 'Indian'}]",4.7,"{'latitude': 42.3431544, 'longitude': -71.09882569999999}","['delivery', 'pickup']","{'address1': '84 Peterborough St', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['84 Peterborough St', 'Boston, MA 02215']}",+18572502062,(857) 250-2062,136.61618705430104,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://wowtikka.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",
jUiIxIoXOwPz5mh3Fvs92Q,momo-masala-boston,Momo Masala,https://s3-media2.fl.yelpcdn.com/bphoto/sEPT29reuzv2wsZQdpvjyA/o.jpg,False,https://www.yelp.com/biz/momo-masala-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,18,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.8,"{'latitude': 42.321775, 'longitude': -71.110396}","['delivery', 'pickup']","{'address1': '2 Perkins Street', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02130', 'country': 'US', 'state': 'MA', 'display_address': ['2 Perkins Street', 'Boston, MA 02130']}",+16177021033,(617) 702-1033,2621.7969755928943,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
KsL4dU2UkF4kf5G5fU9x2w,masala-square-indian-kitchen-somerville-2,Masala Square Indian Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/8W1NK8_ZfxPbZuDidt_PUQ/o.jpg,False,https://www.yelp.com/biz/masala-square-indian-kitchen-somerville-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,134,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 42.379838, 'longitude': -71.096815}","['delivery', 'restaurant_reservation', 'pickup']","{'address1': '23 Union Sq', 'address2': None, 'address3': '', 'city': 'Somerville', 'zip_code': '02143', 'country': 'US', 'state': 'MA', 'display_address': ['23 Union Sq', 'Somerville, MA 02143']}",+16176669770,(617) 666-9770,4077.081107705725,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}",$$
a3p77nnJtZvJSLiLZRf1FA,india-quality-restaurant-boston,India Quality Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/juWQQVs94gAycob-za2Slw/o.jpg,False,https://www.yelp.com/biz/india-quality-restaurant-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,897,"[{'alias': 'indpak', 'title': 'Indian'}]",3.8,"{'latitude': 42.3485649735803, 'longitude': -71.0943808368296}","['delivery', 'pickup']","{'address1': '484 Commonwealth Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['484 Commonwealth Ave', 'Boston, MA 02215']}",+16172674499,(617) 267-4499,639.8884282074592,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://indianqualitytogo.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$
a6bBobCJdC2EDqdqbbeVMg,kantipur-cafe-cambridge-2,Kantipur Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/H770Touelc49b5vqXl4vlA/o.jpg,False,https://www.yelp.com/biz/kantipur-cafe-cambridge-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,162,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'tradamerican', 'title': 'American'}]",4.6,"{'latitude': 42.369968, 'longitude': -71.096042}","['delivery', 'pickup']","{'address1': '119 Hampshire St', 'address2': '', 'address3': None, 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['119 Hampshire St', 'Cambridge, MA 02139']}",+16177143904,(617) 714-3904,2978.939870147484,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://kantipurcafe.com', 'open24_hours': None, 'waitlist_reservation': None}",
EZ6ek8EFo5hrvdNfZjMyRg,himalayan-kitchen-somerville-7,Himalayan Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/hWhS5X7APosqlH-8AXTFIg/o.jpg,False,https://www.yelp.com/biz/himalayan-kitchen-somerville-7?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,358,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.7,"{'latitude': 42.381512, 'longitude': -71.097823}","['delivery', 'pickup']","{'address1': '40 Bow St', 'address2': None, 'address3': '', 'city': 'Somerville', 'zip_code': '02143', 'country': 'US', 'state': 'MA', 'display_address': ['40 Bow St', 'Somerville, MA 02143']}",+16176239068,(617) 623-9068,4263.094266986683,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
2ryBsj0YPSGfIBedQIWJgA,shanti-indian-cuisine-boston,Shanti Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/VaE5q09a4pouleN3XmSdWQ/o.jpg,False,https://www.yelp.com/biz/shanti-indian-cuisine-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,482,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.1,"{'latitude': 42.312648788431154, 'longitude': -71.05743633224535}","['delivery', 'pickup']","{'address1': '1111 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02125', 'country': 'US', 'state': 'MA', 'display_address': ['1111 Dorchester Ave', 'Boston, MA 02125']}",+16179293900,(617) 929-3900,4711.62877280766,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}",$$
eAePV-av2Nox4_TpLwsPQA,singhs-dhaba-cambridge,Singh's Dhaba,https://s3-media3.fl.yelpcdn.com/bphoto/u3Vp0Q-nO8k1wkFUR5B09w/o.jpg,False,https://www.yelp.com/biz/singhs-dhaba-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,61,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 42.36959, 'longitude': -71.11131}","['delivery', 'pickup']","{'address1': '1001 Massachusetts Ave', 'address2': None, 'address3': '', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['1001 Massachusetts Ave', 'Cambridge, MA 02138']}",+16179451525,(617) 945-1525,3158.4516982897535,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://singhsdhaba.com/#Menu', 'open24_hours': None, 'waitlist_reservation': None}",
L9S4WSPE3r1Bg9KgIlTqpA,the-maharaja-cambridge,The Maharaja,https://s3-media4.fl.yelpcdn.com/bphoto/FdQv6mXCkNMqNnuL7_ikDA/o.jpg,False,https://www.yelp.com/biz/the-maharaja-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,669,"[{'alias': 'indpak', 'title': 'Indian'}]",3.8,"{'latitude': 42.372144, 'longitude': -71.120865}","['delivery', 'pickup']","{'address1': '57 Jfk St', 'address2': 'Fl 2', 'address3': '', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['57 Jfk St', 'Fl 2', 'Cambridge, MA 02138']}",+16175472757,(617) 547-2757,3762.6515863785585,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://www.maharajaboston.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$
i0s9K0AhwvOjrnR91URu2A,madras-dosa-boston-3,Madras Dosa,https://s3-media3.fl.yelpcdn.com/bphoto/7zmkZvMbWKn-GNVd1h-Ctw/o.jpg,False,https://www.yelp.com/biz/madras-dosa-boston-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,128,"[{'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 42.35117, 'longitude': -71.04535}","['delivery', 'pickup']","{'address1': '55 Boston Wharf Rd', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02210', 'country': 'US', 'state': 'MA', 'display_address': ['55 Boston Wharf Rd', 'Boston, MA 02210']}",+18572335188,(857) 233-5188,4333.675341061185,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://madrasdosaco.com/menu.html', 'open24_hours': None, 'waitlist_reservation': None}",$$
